id_pedido,id_cliente,fecha_pedido,fecha_envio,metodo_pago,estado_pedido,metodo_envio
394,1832,25/07/2025,30/07/2025,Tarjeta,Entregado,Recogida
395,1650,11/03/2025,16/03/2025,Transferencia,Enviado,Estandar
396,1556,01/03/2025,08/03/2025,Contra reembolso,Enviado,Estandar
397,1879,09/01/2024,11/01/2024,Transferencia,Entregado,Express
398,394,27/07/2025,29/07/2025,Tarjeta,Enviado,Recogida
399,2296,06/06/2025,12/06/2025,Contra reembolso,Pendiente,Recogida
400,1184,01/03/2025,07/03/2025,Contra reembolso,Entregado,Estandar
401,1033,20/04/2025,25/04/2025,Tarjeta,Entregado,Recogida
402,1670,08/08/2025,13/08/2025,Transferencia,Pendiente,Recogida
403,2041,09/03/2025,16/03/2025,Tarjeta,Enviado,Estandar
404,579,11/07/2025,13/07/2025,Contra reembolso,Enviado,Recogida
405,1545,22/04/2025,24/04/2025,Transferencia,Pendiente,Recogida
406,587,13/08/2025,18/08/2025,Tarjeta,Enviado,Recogida
407,961,14/05/2025,18/05/2025,Transferencia,Entregado,Estandar
408,2438,11/06/2025,17/06/2025,Tarjeta,Pendiente,Recogida
409,1142,04/09/2024,06/09/2024,Transferencia,Entregado,Recogida
410,1076,09/03/2025,16/03/2025,Tarjeta,Entregado,Express
411,562,22/02/2024,29/02/2024,Contra reembolso,Enviado,Recogida
412,1880,23/05/2025,30/05/2025,Transferencia,Enviado,Estandar
413,869,25/05/2025,01/06/2025,Contra reembolso,Pendiente,Estandar
414,954,11/04/2025,16/04/2025,Transferencia,Entregado,Express
415,1990,18/06/2025,23/06/2025,Transferencia,Entregado,Estandar
416,101,16/07/2025,18/07/2025,Contra reembolso,Entregado,Express
417,1782,28/02/2025,05/03/2025,Contra reembolso,Entregado,Recogida
418,1834,25/12/2024,01/01/2025,Transferencia,Pendiente,Express
419,3,02/08/2025,07/08/2025,Transferencia,Entregado,Recogida
420,1953,01/12/2024,06/12/2024,Transferencia,Pendiente,Express
421,1513,17/07/2025,24/07/2025,Contra reembolso,Pendiente,Express
422,1192,27/06/2025,29/06/2025,Transferencia,Pendiente,Express
423,1444,05/03/2025,10/03/2025,Transferencia,Pendiente,Recogida
424,2435,11/06/2025,18/06/2025,Contra reembolso,Pendiente,Recogida
425,417,30/07/2025,06/08/2025,Tarjeta,Enviado,Recogida
426,148,10/04/2024,15/04/2024,Transferencia,Pendiente,Recogida
427,1412,07/11/2024,10/11/2024,Tarjeta,Pendiente,Estandar
428,1575,23/05/2025,26/05/2025,Tarjeta,Pendiente,Express
429,1735,03/08/2025,06/08/2025,Transferencia,Entregado,Recogida
430,1135,21/02/2025,25/02/2025,Transferencia,Entregado,Recogida
431,2020,14/12/2024,17/12/2024,Transferencia,Entregado,Express
432,2249,02/03/2025,08/03/2025,Contra reembolso,Enviado,Express
433,1758,24/11/2024,01/12/2024,Tarjeta,Enviado,Express
434,121,02/02/2024,09/02/2024,Transferencia,Enviado,Express
435,999,20/02/2025,27/02/2025,Transferencia,Entregado,Recogida
436,131,13/08/2025,19/08/2025,Tarjeta,Entregado,Express
437,2324,28/06/2025,30/06/2025,Contra reembolso,Enviado,Express
438,1415,17/03/2025,24/03/2025,Contra reembolso,Entregado,Estandar
439,1439,29/07/2025,31/07/2025,Transferencia,Pendiente,Recogida
440,758,24/12/2024,30/12/2024,Tarjeta,Enviado,Estandar
441,953,12/02/2025,15/02/2025,Transferencia,Entregado,Express
442,1445,11/03/2025,17/03/2025,Tarjeta,Enviado,Estandar
443,210,31/10/2024,06/11/2024,Transferencia,Enviado,Estandar
444,332,29/09/2024,05/10/2024,Tarjeta,Enviado,Estandar
445,1247,03/06/2025,07/06/2025,Transferencia,Enviado,Recogida
446,764,27/06/2025,03/07/2025,Tarjeta,Enviado,Express
447,1301,04/01/2025,09/01/2025,Transferencia,Enviado,Recogida
448,118,04/02/2025,10/02/2025,Transferencia,Entregado,Estandar
449,963,09/03/2025,15/03/2025,Contra reembolso,Enviado,Estandar
450,513,02/05/2025,09/05/2025,Contra reembolso,Entregado,Express
451,2174,19/06/2025,21/06/2025,Transferencia,Entregado,Express
452,235,11/05/2025,14/05/2025,Transferencia,Entregado,Estandar
453,1482,02/06/2025,06/06/2025,Transferencia,Enviado,Express
454,100,05/03/2024,12/03/2024,Transferencia,Entregado,Express
455,1019,17/03/2025,22/03/2025,Contra reembolso,Enviado,Estandar
456,643,23/05/2025,30/05/2025,Contra reembolso,Enviado,Express
457,65,13/08/2025,18/08/2025,Tarjeta,Entregado,Recogida
458,2478,04/04/2025,07/04/2025,Transferencia,Enviado,Estandar
459,638,04/02/2024,07/02/2024,Tarjeta,Entregado,Recogida
460,1887,24/07/2025,29/07/2025,Transferencia,Pendiente,Estandar
461,2437,09/11/2024,16/11/2024,Contra reembolso,Entregado,Estandar
462,1546,18/02/2025,25/02/2025,Contra reembolso,Pendiente,Recogida
463,1638,25/08/2024,30/08/2024,Transferencia,Pendiente,Estandar
464,843,23/04/2025,27/04/2025,Transferencia,Entregado,Recogida
465,310,08/04/2025,11/04/2025,Contra reembolso,Entregado,Estandar
466,610,22/03/2025,24/03/2025,Tarjeta,Pendiente,Recogida
467,1684,24/08/2024,27/08/2024,Transferencia,Pendiente,Estandar
468,1992,10/08/2025,15/08/2025,Transferencia,Pendiente,Estandar
469,1053,15/02/2025,22/02/2025,Contra reembolso,Pendiente,Estandar
470,1314,26/11/2024,28/11/2024,Tarjeta,Pendiente,Express
471,452,04/08/2025,10/08/2025,Tarjeta,Entregado,Express
472,1596,15/11/2024,17/11/2024,Contra reembolso,Pendiente,Express
473,580,28/01/2024,02/02/2024,Tarjeta,Entregado,Express
474,850,21/05/2024,26/05/2024,Tarjeta,Pendiente,Recogida
475,1602,18/02/2025,23/02/2025,Tarjeta,Enviado,Express
476,1873,14/08/2024,19/08/2024,Tarjeta,Entregado,Express
477,462,25/06/2025,01/07/2025,Transferencia,Entregado,Recogida
478,1979,09/03/2025,11/03/2025,Tarjeta,Enviado,Recogida
479,2362,11/03/2025,14/03/2025,Contra reembolso,Pendiente,Recogida
480,386,13/07/2025,15/07/2025,Contra reembolso,Enviado,Estandar
481,359,25/02/2025,03/03/2025,Tarjeta,Enviado,Recogida
482,1167,01/07/2025,07/07/2025,Contra reembolso,Enviado,Recogida
483,389,03/06/2025,09/06/2025,Contra reembolso,Entregado,Recogida
484,2018,05/01/2025,08/01/2025,Contra reembolso,Entregado,Recogida
485,1502,11/03/2025,15/03/2025,Transferencia,Pendiente,Recogida
486,866,06/08/2024,12/08/2024,Contra reembolso,Entregado,Recogida
487,704,30/05/2025,01/06/2025,Transferencia,Pendiente,Recogida
488,2159,27/10/2024,31/10/2024,Transferencia,Entregado,Estandar
489,231,07/08/2025,10/08/2025,Transferencia,Entregado,Estandar
490,507,15/01/2024,18/01/2024,Transferencia,Enviado,Recogida
491,1401,12/03/2025,14/03/2025,Transferencia,Enviado,Estandar
492,747,27/08/2024,03/09/2024,Tarjeta,Enviado,Estandar
493,2341,16/08/2024,22/08/2024,Transferencia,Enviado,Express
494,2273,12/07/2024,16/07/2024,Transferencia,Pendiente,Estandar
495,2136,01/06/2024,08/06/2024,Contra reembolso,Enviado,Recogida
496,1253,13/05/2025,17/05/2025,Contra reembolso,Entregado,Express
497,2480,13/07/2025,16/07/2025,Contra reembolso,Pendiente,Express
498,1928,01/05/2024,04/05/2024,Transferencia,Enviado,Estandar
499,704,06/05/2025,13/05/2025,Tarjeta,Entregado,Express
500,941,10/04/2025,12/04/2025,Transferencia,Entregado,Estandar
501,2230,12/02/2025,14/02/2025,Contra reembolso,Enviado,Express
502,1145,10/08/2025,13/08/2025,Transferencia,Pendiente,Recogida
503,2360,30/04/2024,04/05/2024,Tarjeta,Enviado,Express
504,550,23/12/2024,27/12/2024,Transferencia,Pendiente,Recogida
505,2368,08/04/2025,14/04/2025,Tarjeta,Pendiente,Recogida
506,1735,12/01/2025,18/01/2025,Tarjeta,Pendiente,Recogida
507,2220,01/06/2025,04/06/2025,Contra reembolso,Entregado,Estandar
508,1680,26/07/2025,29/07/2025,Tarjeta,Enviado,Recogida
509,153,22/05/2025,28/05/2025,Transferencia,Enviado,Express
510,548,01/07/2025,07/07/2025,Transferencia,Enviado,Estandar
511,2143,24/05/2025,30/05/2025,Transferencia,Entregado,Express
512,1322,12/08/2025,18/08/2025,Tarjeta,Enviado,Express
513,2412,24/05/2025,28/05/2025,Transferencia,Pendiente,Recogida
514,2374,29/08/2024,02/09/2024,Transferencia,Pendiente,Express
515,92,22/06/2025,27/06/2025,Contra reembolso,Pendiente,Estandar
516,1836,07/06/2025,09/06/2025,Transferencia,Enviado,Express
517,82,23/06/2024,30/06/2024,Tarjeta,Enviado,Express
518,1508,15/04/2025,21/04/2025,Contra reembolso,Enviado,Recogida
519,940,06/04/2025,11/04/2025,Transferencia,Enviado,Estandar
520,1781,10/06/2025,12/06/2025,Transferencia,Entregado,Recogida
521,2010,05/11/2023,10/11/2023,Contra reembolso,Pendiente,Express
522,1668,18/01/2025,24/01/2025,Tarjeta,Entregado,Express
523,90,28/05/2024,30/05/2024,Tarjeta,Enviado,Recogida
524,1435,12/06/2025,18/06/2025,Transferencia,Enviado,Estandar
525,884,26/05/2024,30/05/2024,Transferencia,Entregado,Express
526,1002,19/07/2025,22/07/2025,Tarjeta,Entregado,Estandar
527,196,13/09/2024,18/09/2024,Tarjeta,Pendiente,Express
528,1608,18/12/2024,23/12/2024,Contra reembolso,Enviado,Recogida
529,2271,12/08/2025,18/08/2025,Transferencia,Enviado,Express
530,1451,07/06/2025,10/06/2025,Transferencia,Entregado,Express
531,1153,13/07/2025,15/07/2025,Transferencia,Pendiente,Estandar
532,852,17/01/2025,19/01/2025,Contra reembolso,Entregado,Estandar
533,1138,06/05/2025,13/05/2025,Tarjeta,Enviado,Express
534,1732,09/11/2024,13/11/2024,Tarjeta,Enviado,Estandar
535,56,01/08/2025,03/08/2025,Transferencia,Enviado,Estandar
536,2424,05/08/2025,12/08/2025,Transferencia,Enviado,Estandar
537,1304,09/07/2025,15/07/2025,Tarjeta,Entregado,Express
538,1673,15/04/2025,21/04/2025,Transferencia,Entregado,Estandar
539,604,15/01/2025,22/01/2025,Contra reembolso,Pendiente,Recogida
540,278,15/07/2024,19/07/2024,Contra reembolso,Pendiente,Recogida
541,2034,19/04/2025,24/04/2025,Transferencia,Pendiente,Express
542,225,02/05/2025,06/05/2025,Tarjeta,Pendiente,Estandar
543,687,18/07/2025,22/07/2025,Transferencia,Enviado,Express
544,682,19/08/2024,26/08/2024,Tarjeta,Entregado,Express
545,1665,01/01/2025,06/01/2025,Transferencia,Enviado,Express
546,1456,20/04/2024,26/04/2024,Transferencia,Pendiente,Express
547,488,12/12/2024,17/12/2024,Contra reembolso,Entregado,Express
548,312,22/04/2024,25/04/2024,Contra reembolso,Enviado,Express
549,2204,21/06/2025,24/06/2025,Tarjeta,Entregado,Estandar
550,2183,30/04/2025,02/05/2025,Transferencia,Enviado,Estandar
551,1516,12/08/2025,18/08/2025,Transferencia,Entregado,Estandar
552,417,22/06/2025,25/06/2025,Tarjeta,Entregado,Express
553,361,13/08/2025,16/08/2025,Tarjeta,Pendiente,Express
554,1259,21/08/2024,25/08/2024,Tarjeta,Enviado,Express
555,1667,30/04/2024,07/05/2024,Contra reembolso,Enviado,Estandar
556,1666,09/08/2024,15/08/2024,Contra reembolso,Enviado,Express
557,422,26/04/2025,28/04/2025,Transferencia,Pendiente,Recogida
558,1025,26/07/2025,29/07/2025,Contra reembolso,Pendiente,Express
559,2329,30/07/2025,04/08/2025,Tarjeta,Pendiente,Recogida
560,16,04/08/2024,06/08/2024,Transferencia,Entregado,Estandar
561,531,10/12/2023,13/12/2023,Contra reembolso,Entregado,Express
562,125,13/11/2024,15/11/2024,Contra reembolso,Entregado,Express
563,501,24/03/2024,27/03/2024,Contra reembolso,Enviado,Estandar
564,604,07/06/2024,14/06/2024,Contra reembolso,Enviado,Estandar
565,1635,28/07/2024,04/08/2024,Contra reembolso,Enviado,Estandar
566,1349,23/12/2024,30/12/2024,Transferencia,Enviado,Estandar
567,1561,26/07/2025,30/07/2025,Transferencia,Entregado,Recogida
568,793,13/08/2025,19/08/2025,Transferencia,Pendiente,Express
569,1349,17/02/2025,19/02/2025,Contra reembolso,Entregado,Express
570,196,16/09/2024,20/09/2024,Tarjeta,Enviado,Express
571,1675,20/02/2024,25/02/2024,Tarjeta,Entregado,Estandar
572,1696,26/07/2025,30/07/2025,Transferencia,Entregado,Recogida
573,761,19/03/2024,22/03/2024,Contra reembolso,Pendiente,Recogida
574,1731,18/03/2025,23/03/2025,Transferencia,Entregado,Express
575,601,13/10/2024,15/10/2024,Tarjeta,Enviado,Recogida
576,1351,01/11/2024,07/11/2024,Contra reembolso,Pendiente,Recogida
577,1324,12/06/2025,14/06/2025,Contra reembolso,Entregado,Estandar
578,1652,08/08/2024,13/08/2024,Contra reembolso,Entregado,Express
579,847,30/06/2025,04/07/2025,Contra reembolso,Entregado,Estandar
580,786,11/08/2025,13/08/2025,Tarjeta,Entregado,Express
581,1965,20/07/2025,25/07/2025,Transferencia,Entregado,Estandar
582,806,09/04/2025,13/04/2025,Contra reembolso,Pendiente,Estandar
583,1991,26/05/2025,28/05/2025,Transferencia,Enviado,Express
584,1985,09/12/2024,13/12/2024,Contra reembolso,Enviado,Recogida
585,1225,13/08/2025,19/08/2025,Contra reembolso,Pendiente,Estandar
586,1464,20/04/2025,24/04/2025,Contra reembolso,Entregado,Recogida
587,1311,28/06/2025,04/07/2025,Tarjeta,Pendiente,Estandar
588,1827,05/07/2024,11/07/2024,Contra reembolso,Pendiente,Express
589,1869,12/12/2024,17/12/2024,Transferencia,Enviado,Estandar
590,2475,14/12/2024,17/12/2024,Transferencia,Pendiente,Recogida
591,729,28/06/2025,04/07/2025,Contra reembolso,Pendiente,Recogida
592,151,09/07/2025,14/07/2025,Tarjeta,Enviado,Express
593,1770,02/10/2023,08/10/2023,Transferencia,Entregado,Express
594,716,19/06/2025,22/06/2025,Contra reembolso,Pendiente,Recogida
595,462,15/01/2025,19/01/2025,Tarjeta,Enviado,Recogida
596,1179,16/06/2025,22/06/2025,Transferencia,Pendiente,Recogida
597,2198,06/07/2024,11/07/2024,Tarjeta,Pendiente,Express
598,1999,18/10/2024,22/10/2024,Tarjeta,Enviado,Recogida
599,2198,03/03/2025,07/03/2025,Transferencia,Enviado,Recogida
600,1410,27/10/2024,01/11/2024,Contra reembolso,Entregado,Express
601,793,09/06/2025,14/06/2025,Tarjeta,Pendiente,Estandar
602,1822,06/07/2025,13/07/2025,Contra reembolso,Pendiente,Express
603,171,27/02/2025,05/03/2025,Contra reembolso,Pendiente,Express
604,413,08/07/2025,10/07/2025,Tarjeta,Enviado,Express
605,2447,30/05/2025,02/06/2025,Contra reembolso,Enviado,Express
606,1496,11/12/2024,17/12/2024,Tarjeta,Entregado,Recogida
607,2435,28/07/2025,02/08/2025,Tarjeta,Enviado,Estandar
608,30,18/05/2025,20/05/2025,Transferencia,Pendiente,Estandar
609,1809,07/03/2025,09/03/2025,Contra reembolso,Enviado,Recogida
610,46,14/07/2025,21/07/2025,Tarjeta,Enviado,Recogida
611,629,01/04/2025,06/04/2025,Tarjeta,Entregado,Estandar
612,280,22/03/2025,25/03/2025,Contra reembolso,Entregado,Express
613,682,16/08/2024,20/08/2024,Tarjeta,Enviado,Estandar
614,2239,02/09/2024,08/09/2024,Tarjeta,Enviado,Recogida
615,741,30/06/2025,04/07/2025,Contra reembolso,Enviado,Express
616,876,05/05/2025,10/05/2025,Transferencia,Pendiente,Recogida
617,845,12/08/2025,18/08/2025,Contra reembolso,Entregado,Recogida
618,1757,28/07/2025,03/08/2025,Transferencia,Pendiente,Recogida
619,1070,10/07/2025,17/07/2025,Contra reembolso,Pendiente,Estandar
620,1815,11/02/2025,14/02/2025,Contra reembolso,Pendiente,Express
621,1618,16/04/2025,20/04/2025,Transferencia,Enviado,Estandar
622,1978,29/06/2025,06/07/2025,Tarjeta,Entregado,Express
623,2115,14/08/2025,19/08/2025,Contra reembolso,Pendiente,Recogida
624,1219,25/03/2024,01/04/2024,Transferencia,Enviado,Express
625,1025,22/06/2025,28/06/2025,Tarjeta,Entregado,Recogida
626,2263,04/04/2025,06/04/2025,Contra reembolso,Enviado,Recogida
627,1020,22/11/2024,29/11/2024,Transferencia,Entregado,Estandar
628,103,30/07/2025,05/08/2025,Contra reembolso,Entregado,Express
629,2063,09/07/2025,13/07/2025,Tarjeta,Entregado,Recogida
630,981,11/05/2025,15/05/2025,Tarjeta,Enviado,Express
631,334,21/03/2025,25/03/2025,Tarjeta,Pendiente,Estandar
632,2470,29/06/2025,04/07/2025,Tarjeta,Enviado,Express
633,788,28/11/2024,30/11/2024,Transferencia,Enviado,Recogida
634,1038,05/03/2024,11/03/2024,Tarjeta,Entregado,Recogida
635,249,14/02/2025,16/02/2025,Transferencia,Enviado,Estandar
636,956,21/05/2025,23/05/2025,Contra reembolso,Enviado,Estandar
637,2377,19/02/2025,24/02/2025,Contra reembolso,Entregado,Recogida
638,2403,15/12/2024,19/12/2024,Contra reembolso,Enviado,Recogida
639,1397,20/10/2024,24/10/2024,Tarjeta,Enviado,Estandar
640,1983,01/05/2025,07/05/2025,Transferencia,Enviado,Express
641,2362,22/04/2025,25/04/2025,Transferencia,Entregado,Express
642,1558,16/05/2025,22/05/2025,Transferencia,Entregado,Express
643,2418,07/11/2024,14/11/2024,Contra reembolso,Pendiente,Recogida
644,1869,31/05/2025,05/06/2025,Contra reembolso,Enviado,Express
645,2315,01/08/2025,06/08/2025,Tarjeta,Enviado,Estandar
646,505,03/02/2025,06/02/2025,Contra reembolso,Entregado,Express
647,688,30/03/2025,03/04/2025,Tarjeta,Pendiente,Estandar
648,942,12/03/2025,16/03/2025,Transferencia,Enviado,Estandar
649,1409,06/08/2025,13/08/2025,Tarjeta,Pendiente,Express
650,136,05/05/2025,10/05/2025,Transferencia,Enviado,Recogida
651,1274,29/05/2025,01/06/2025,Contra reembolso,Pendiente,Express
652,123,21/11/2024,26/11/2024,Contra reembolso,Enviado,Recogida
653,141,27/04/2024,29/04/2024,Contra reembolso,Entregado,Express
654,2128,01/12/2024,06/12/2024,Tarjeta,Entregado,Estandar
655,1942,20/01/2025,27/01/2025,Contra reembolso,Enviado,Express
656,80,06/06/2025,10/06/2025,Tarjeta,Entregado,Estandar
657,87,11/11/2024,14/11/2024,Contra reembolso,Pendiente,Recogida
658,1479,04/05/2024,08/05/2024,Transferencia,Enviado,Estandar
659,1911,06/08/2025,10/08/2025,Contra reembolso,Entregado,Estandar
660,2340,07/06/2025,12/06/2025,Transferencia,Enviado,Estandar
661,1972,20/09/2024,26/09/2024,Transferencia,Enviado,Recogida
662,1746,30/06/2025,02/07/2025,Tarjeta,Enviado,Express
663,1886,20/12/2024,22/12/2024,Tarjeta,Enviado,Estandar
664,1980,10/12/2024,17/12/2024,Tarjeta,Pendiente,Recogida
665,634,09/12/2024,15/12/2024,Contra reembolso,Entregado,Express
666,16,11/11/2024,15/11/2024,Contra reembolso,Entregado,Estandar
667,317,23/11/2024,28/11/2024,Tarjeta,Entregado,Recogida
668,454,04/03/2024,08/03/2024,Tarjeta,Enviado,Recogida
669,729,23/02/2025,27/02/2025,Contra reembolso,Entregado,Express
670,1404,09/10/2024,13/10/2024,Contra reembolso,Enviado,Recogida
671,2124,01/08/2025,08/08/2025,Contra reembolso,Pendiente,Estandar
672,126,15/06/2024,22/06/2024,Tarjeta,Entregado,Express
673,1452,09/07/2025,14/07/2025,Tarjeta,Enviado,Express
674,516,12/11/2024,16/11/2024,Transferencia,Entregado,Estandar
675,946,17/04/2025,19/04/2025,Contra reembolso,Pendiente,Recogida
676,466,23/05/2025,28/05/2025,Tarjeta,Pendiente,Express
677,270,19/04/2025,25/04/2025,Transferencia,Pendiente,Recogida
678,1255,22/06/2025,25/06/2025,Tarjeta,Entregado,Recogida
679,1972,08/12/2024,13/12/2024,Tarjeta,Enviado,Estandar
680,2306,08/08/2025,10/08/2025,Contra reembolso,Pendiente,Recogida
681,1666,23/06/2024,25/06/2024,Contra reembolso,Enviado,Express
682,1303,07/07/2025,11/07/2025,Contra reembolso,Pendiente,Recogida
683,251,19/02/2025,26/02/2025,Transferencia,Enviado,Express
684,79,15/01/2025,19/01/2025,Transferencia,Pendiente,Recogida
685,907,23/05/2024,26/05/2024,Tarjeta,Enviado,Estandar
686,416,12/08/2025,15/08/2025,Tarjeta,Enviado,Express
687,943,22/04/2025,26/04/2025,Tarjeta,Enviado,Estandar
688,2043,03/06/2025,05/06/2025,Contra reembolso,Enviado,Recogida
689,1226,09/11/2024,13/11/2024,Transferencia,Enviado,Estandar
690,1525,01/07/2025,03/07/2025,Tarjeta,Enviado,Estandar
691,1271,07/09/2024,13/09/2024,Transferencia,Pendiente,Recogida
692,712,28/01/2024,03/02/2024,Contra reembolso,Entregado,Estandar
693,305,22/04/2025,29/04/2025,Contra reembolso,Entregado,Recogida
694,300,27/03/2024,31/03/2024,Tarjeta,Enviado,Estandar
695,1579,19/07/2025,25/07/2025,Transferencia,Entregado,Recogida
696,2429,17/07/2025,19/07/2025,Tarjeta,Pendiente,Estandar
697,2104,29/03/2025,04/04/2025,Contra reembolso,Entregado,Estandar
698,1444,24/04/2025,26/04/2025,Contra reembolso,Entregado,Express
699,657,07/08/2025,12/08/2025,Transferencia,Pendiente,Recogida
700,2000,10/08/2025,13/08/2025,Tarjeta,Entregado,Recogida
701,118,24/07/2025,30/07/2025,Tarjeta,Pendiente,Express
702,326,19/07/2025,23/07/2025,Transferencia,Enviado,Express
703,1766,14/07/2025,16/07/2025,Transferencia,Entregado,Recogida
704,1798,20/06/2024,23/06/2024,Contra reembolso,Pendiente,Estandar
705,1418,06/06/2025,11/06/2025,Transferencia,Pendiente,Estandar
706,659,01/04/2025,06/04/2025,Tarjeta,Enviado,Express
707,1402,04/09/2024,08/09/2024,Contra reembolso,Pendiente,Recogida
708,2256,26/03/2025,29/03/2025,Contra reembolso,Enviado,Express
709,901,10/06/2025,17/06/2025,Tarjeta,Pendiente,Estandar
710,2328,28/01/2025,03/02/2025,Contra reembolso,Enviado,Express
711,1547,08/05/2025,11/05/2025,Tarjeta,Enviado,Estandar
712,1566,10/06/2025,17/06/2025,Transferencia,Enviado,Estandar
713,1075,28/06/2025,30/06/2025,Contra reembolso,Entregado,Estandar
714,1204,02/09/2024,06/09/2024,Transferencia,Entregado,Recogida
715,794,14/04/2025,19/04/2025,Tarjeta,Enviado,Estandar
716,612,04/05/2025,08/05/2025,Contra reembolso,Entregado,Express
717,1230,25/12/2024,29/12/2024,Tarjeta,Pendiente,Estandar
718,625,24/07/2025,29/07/2025,Contra reembolso,Enviado,Recogida
719,379,08/06/2025,14/06/2025,Contra reembolso,Entregado,Estandar
720,513,29/05/2024,05/06/2024,Transferencia,Enviado,Recogida
721,286,24/07/2025,30/07/2025,Tarjeta,Pendiente,Recogida
